Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency
13169.0,712.88,2,2011-10-07 12:11:00,63
13170.0,116.00999999999999,1,2011-11-13 12:19:00,26
13171.0,468.41,3,2011-11-18 10:27:00,21
13173.0,353.65,2,2011-12-05 15:51:00,3
13174.0,2817.03,3,2011-11-23 14:35:00,15
13176.0,492.84,1,2011-10-24 15:43:00,45
13177.0,282.45,1,2011-10-06 09:56:00,64
13182.0,121.18,1,2011-10-25 13:46:00,44
13184.0,1701.29,10,2011-11-25 12:02:00,14
13185.0,71.4,1,2011-03-17 11:56:00,267
13186.0,1575.89,3,2011-10-31 11:40:00,39
13187.0,236.02,1,2011-01-06 18:57:00,336
13188.0,114.60000000000001,1,2011-11-28 15:28:00,10
13189.0,260.68,2,2011-11-21 10:39:00,18
13192.0,911.94,2,2011-09-05 14:13:00,94
13193.0,117.88,1,2011-10-09 14:30:00,60
13194.0,60.7,1,2011-07-27 09:01:00,135
13196.0,1797.78,4,2011-11-28 13:54:00,10
13198.0,3401.2400000000002,6,2011-11-29 15:17:00,9
13200.0,870.09,4,2011-11-20 15:35:00,18
13203.0,869.46,4,2011-11-30 10:45:00,9
13207.0,250.26000000000002,2,2011-11-24 14:52:00,14
13208.0,1223.9,6,2011-10-12 09:54:00,58
13210.0,353.48,1,2011-09-07 08:18:00,93
13211.0,1197.42,3,2011-11-29 14:43:00,9
13212.0,788.08,3,2011-11-20 12:40:00,19
13213.0,1520.58,5,2011-10-14 11:42:00,56
13216.0,333.74,1,2011-03-17 12:18:00,267
13217.0,533.98,3,2011-08-09 15:32:00,121
13218.0,62.63999999999999,1,2011-08-04 16:59:00,126
13220.0,819.2900000000001,4,2011-09-22 13:38:00,77
13221.0,847.41,2,2011-04-13 16:58:00,239
13223.0,163.20000000000002,2,2011-05-23 13:03:00,199
13224.0,2155.95,2,2011-10-10 14:55:00,59
13226.0,108.21000000000001,1,2011-03-11 14:35:00,272
13227.0,257.7,1,2011-05-22 11:47:00,201
13228.0,358.0,1,2011-09-19 14:28:00,80
13229.0,160.95,1,2011-04-28 12:07:00,225
13230.0,2806.97,14,2011-12-05 16:03:00,3
13232.0,1357.6,7,2011-11-27 10:39:00,12
13233.0,605.12,2,2011-09-26 13:25:00,73
13235.0,1031.07,1,2011-05-11 17:13:00,211
13236.0,744.85,2,2011-11-15 12:50:00,24
13238.0,700.73,4,2011-11-22 15:37:00,16
13239.0,329.56,1,2011-03-23 10:25:00,261
13240.0,663.65,4,2011-09-04 14:08:00,95
13242.0,270.40000000000003,3,2011-08-19 12:53:00,111
13243.0,600.07,1,2011-05-20 13:14:00,202
13244.0,121.74000000000001,1,2011-09-08 11:46:00,92
13245.0,430.5,1,2011-10-20 11:40:00,50
13246.0,1987.3,6,2011-11-21 16:50:00,17
13247.0,501.12,4,2011-11-22 10:59:00,17
13248.0,465.68,2,2011-08-07 12:40:00,124
13249.0,711.41,3,2011-09-08 13:26:00,91
13253.0,1030.4,2,2011-07-06 10:09:00,156
13255.0,399.51,2,2011-11-30 13:14:00,8
13258.0,698.58,3,2011-11-28 09:31:00,11
13259.0,292.32,1,2011-10-09 10:48:00,61
13260.0,557.62,1,2011-10-09 13:21:00,60
13261.0,944.1,2,2011-03-16 12:22:00,268
13262.0,200.29,1,2011-03-21 15:06:00,262
13265.0,2107.66,5,2011-10-17 15:02:00,52
13268.0,3214.69,11,2011-11-22 11:51:00,17
13270.0,590.0,1,2010-12-08 14:53:00,365
13271.0,217.38,1,2011-11-02 14:31:00,36
13272.0,276.56,2,2011-11-08 14:00:00,30
13273.0,138.98,1,2011-08-18 14:02:00,112
13276.0,590.9300000000001,2,2011-10-07 12:44:00,63
13277.0,258.4,4,2011-11-24 09:21:00,15
13278.0,542.73,1,2011-10-30 11:49:00,40
13279.0,137.75,1,2011-09-22 17:24:00,77
13280.0,814.86,3,2011-08-09 13:14:00,121
13282.0,1132.14,3,2011-11-21 15:33:00,17
13283.0,93.66,2,2011-10-11 09:50:00,59
13284.0,201.19,1,2011-01-13 09:23:00,330
13285.0,2709.12,4,2011-11-16 13:19:00,22
13291.0,361.11,1,2011-07-07 10:36:00,155
13292.0,578.9399999999999,2,2011-11-01 10:04:00,38
13294.0,873.74,2,2011-06-03 08:54:00,189
13295.0,201.20000000000002,1,2010-12-15 11:21:00,359
13296.0,87.4,1,2011-07-25 13:46:00,136
13297.0,2089.85,4,2011-12-02 09:32:00,7
13298.0,360.0,1,2011-12-08 13:11:00,0
13299.0,142.5,1,2011-03-16 12:55:00,267
13300.0,371.89,1,2011-06-23 13:09:00,168
13301.0,618.09,4,2011-08-28 11:25:00,103
13302.0,63.75,1,2011-07-07 17:56:00,154
13304.0,300.42,1,2010-12-23 14:35:00,350
13305.0,2000.86,10,2011-12-05 15:15:00,3
13307.0,15.0,1,2011-08-11 17:14:00,119
13308.0,1385.51,3,2011-11-17 09:31:00,22
13309.0,1456.79,5,2011-12-02 16:34:00,6
13310.0,1132.03,3,2011-11-11 17:23:00,27
13311.0,598.57,2,2011-12-05 12:55:00,3
13313.0,1555.32,5,2011-11-17 16:48:00,21
13314.0,775.94,3,2011-12-08 12:29:00,1
13317.0,2273.68,6,2011-10-04 13:35:00,65
13318.0,640.76,3,2011-12-08 18:51:00,0
13320.0,1548.7,4,2011-09-22 18:07:00,77
13321.0,567.36,2,2011-09-28 15:24:00,71
13322.0,199.48000000000002,1,2011-11-22 14:21:00,16
13323.0,787.85,5,2011-12-06 17:12:00,2
13325.0,675.3,1,2011-09-19 10:36:00,81
13327.0,3627.77,8,2011-11-01 10:21:00,38
13328.0,1308.48,1,2011-01-27 15:22:00,315
13329.0,789.0,2,2011-11-08 10:29:00,31
13330.0,1140.93,3,2011-09-08 12:27:00,92
13332.0,350.9,1,2011-11-25 13:30:00,13
13334.0,3536.82,3,2011-09-18 15:21:00,81
13336.0,795.12,1,2011-09-23 14:05:00,76
13338.0,487.02,1,2011-07-05 09:06:00,157
13339.0,860.12,1,2011-05-23 08:31:00,200
13341.0,775.85,1,2011-03-24 09:50:00,260
13343.0,353.43,1,2011-06-15 12:24:00,177
13344.0,2543.72,3,2011-10-03 09:45:00,67
13345.0,389.5,1,2011-02-25 09:01:00,287
13347.0,341.36,1,2011-09-30 13:28:00,69
13348.0,233.76,1,2011-10-06 17:28:00,63
13349.0,247.32,1,2011-11-29 08:07:00,10
13350.0,979.12,2,2011-11-23 16:33:00,15
13351.0,373.94,1,2011-10-04 12:55:00,65
13352.0,397.97999999999996,1,2011-10-10 13:55:00,59
13354.0,743.53,1,2011-09-29 13:17:00,70
13355.0,674.7,1,2011-08-09 14:48:00,121
13356.0,768.24,1,2011-09-20 14:33:00,79
13357.0,609.95,1,2011-03-27 13:56:00,256
13358.0,439.03,1,2011-03-16 11:52:00,268
13359.0,439.56,1,2011-10-07 09:30:00,63
13362.0,3090.7400000000002,4,2011-11-30 14:41:00,8
13363.0,992.5,2,2011-11-22 12:40:00,17
13364.0,134.95999999999998,1,2011-09-29 18:13:00,70
13365.0,2225.37,2,2011-11-06 12:36:00,33
13366.0,56.160000000000004,1,2011-10-20 13:37:00,49
13368.0,623.4,2,2011-03-28 09:59:00,256
13369.0,308.28000000000003,1,2010-12-09 11:30:00,365
13370.0,754.87,1,2010-12-03 10:26:00,371
13372.0,378.64,1,2011-09-11 12:46:00,89
13373.0,3312.25,3,2011-10-10 10:51:00,60
13375.0,778.65,1,2011-09-12 10:19:00,88
13376.0,1019.76,3,2011-09-01 16:16:00,98
13379.0,572.56,3,2011-11-13 13:45:00,25
13381.0,3639.31,6,2011-11-08 11:58:00,31
13382.0,222.99,1,2011-03-04 10:03:00,280
13385.0,534.57,1,2011-01-14 09:52:00,329
13388.0,677.1,2,2011-07-31 12:52:00,130
13389.0,797.96,3,2011-11-28 14:01:00,10
13390.0,544.08,1,2011-09-26 08:38:00,74
13391.0,59.8,1,2011-05-20 10:50:00,203
13394.0,2520.02,8,2011-12-08 11:36:00,1
13395.0,307.72,1,2011-06-07 15:04:00,184
13396.0,1360.99,2,2011-11-10 16:59:00,28
13397.0,1544.13,5,2011-09-28 10:56:00,72
13398.0,457.34,1,2011-05-31 13:17:00,191
13402.0,621.23,2,2011-08-04 15:51:00,126
13403.0,75.0,1,2011-11-22 08:28:00,17
13404.0,252.49,2,2011-12-08 15:37:00,0
13405.0,572.451,3,2011-09-26 17:01:00,73
13410.0,1003.06,5,2011-11-15 15:33:00,23
13411.0,213.55,1,2011-08-24 13:57:00,106
13414.0,1390.5,3,2011-07-29 11:45:00,133
13416.0,712.5,2,2011-10-27 08:56:00,43
13417.0,640.83,2,2011-12-05 08:49:00,4
13419.0,221.06,1,2011-10-07 12:49:00,63
13420.0,159.85,2,2011-07-13 08:48:00,149
13421.0,1851.08,2,2011-10-30 14:21:00,39
13422.0,2626.3,1,2011-10-06 13:42:00,63
13425.0,1624.21,3,2011-08-23 17:13:00,107
13426.0,3641.32,10,2011-12-09 08:59:00,0
13427.0,582.6,3,2011-11-20 13:02:00,18
13428.0,218.47,1,2011-11-29 14:20:00,9
13429.0,1006.8,4,2011-11-29 09:10:00,10
13430.0,679.45,2,2011-11-21 08:19:00,18
13431.0,1269.1,2,2011-10-03 13:49:00,66
13434.0,534.24,2,2011-09-26 14:30:00,73
13436.0,196.89,1,2011-12-08 10:33:00,1
13437.0,3408.06,7,2011-11-25 14:00:00,13
13439.0,283.71,1,2011-03-29 14:20:00,254
13441.0,296.64,1,2011-09-09 09:38:00,91
13447.0,1129.14,3,2011-11-16 13:38:00,22
13448.0,3539.37,6,2011-11-23 12:33:00,16
13449.0,291.88,1,2011-11-16 08:28:00,23
13450.0,2043.7199999999998,6,2011-11-13 11:54:00,26
13451.0,2976.15,5,2011-11-13 15:58:00,25
13452.0,590.0,2,2011-03-25 14:19:00,258
13453.0,356.97999999999996,2,2011-06-27 09:34:00,165
13455.0,1058.34,2,2011-11-15 11:21:00,24
13456.0,1766.72,6,2011-11-22 09:18:00,17
13460.0,183.44,2,2011-11-10 17:17:00,28
13461.0,1445.0,3,2011-11-01 09:01:00,38
13462.0,151.5,1,2011-04-01 11:20:00,252
13464.0,674.68,1,2011-10-12 15:01:00,57
13466.0,307.9,1,2011-06-08 16:39:00,183
13467.0,1083.71,2,2011-11-29 10:01:00,10
13470.0,165.0,2,2011-09-01 14:57:00,98
13471.0,2531.58,4,2011-12-08 15:44:00,0
13473.0,422.64,2,2011-10-10 11:20:00,60
13474.0,229.59,1,2011-04-17 13:53:00,235
13475.0,1431.78,4,2011-06-01 13:52:00,190
13476.0,1238.47,2,2011-06-14 12:00:00,178
13477.0,1454.58,6,2011-11-02 12:04:00,37
13479.0,300.95,2,2011-05-23 10:45:00,200
13481.0,1804.56,5,2011-10-25 09:07:00,45
13482.0,184.64,1,2011-04-21 17:03:00,231
13483.0,140.34,1,2011-10-05 11:53:00,65
13484.0,313.8,1,2011-04-12 16:30:00,240
13485.0,454.24,1,2011-04-20 13:58:00,232
13486.0,1122.41,3,2011-09-22 13:13:00,77
13487.0,575.4,3,2011-10-13 12:07:00,57
13489.0,449.52,4,2011-08-26 13:16:00,104
13491.0,1215.82,10,2011-10-19 08:32:00,51
13492.0,1269.84,3,2011-07-26 14:25:00,135
13493.0,618.63,2,2011-03-09 15:35:00,274
13494.0,316.26000000000005,1,2011-02-01 11:58:00,311
13495.0,2044.8700000000001,5,2011-12-02 11:21:00,7
13496.0,653.33,2,2011-11-29 10:58:00,10
13497.0,348.05,2,2011-03-02 09:04:00,282
13499.0,1159.11,5,2011-11-22 11:21:00,17
13500.0,1166.77,3,2011-11-16 15:35:00,22
13501.0,1340.32,1,2011-02-24 18:59:00,287
13502.0,292.0,3,2011-11-23 10:39:00,16
13503.0,216.85,1,2011-09-29 13:23:00,70
13504.0,295.93,1,2011-10-06 13:20:00,63
13506.0,458.52,2,2011-01-27 13:53:00,315
13507.0,2479.16,4,2011-12-06 13:13:00,2
13508.0,110.97,1,2011-04-10 11:58:00,243
13509.0,979.72,7,2011-12-01 10:10:00,8
13510.0,1791.56,4,2011-12-08 13:46:00,0
13512.0,251.21,1,2011-03-24 10:03:00,260
13513.0,205.1,1,2011-08-05 11:50:00,126
13514.0,152.20000000000002,1,2011-09-27 09:39:00,73
13515.0,891.12,4,2011-09-28 11:26:00,72
13516.0,1389.41,3,2011-11-18 13:15:00,20
13517.0,2128.42,3,2011-10-11 11:43:00,59
13518.0,659.4399999999999,1,2011-09-15 10:29:00,85
13519.0,122.75,1,2011-09-22 18:24:00,77
13520.0,3624.35,6,2011-10-12 10:20:00,58
13521.0,1093.65,3,2011-12-08 13:50:00,0
13522.0,125.80000000000001,1,2011-11-09 15:11:00,29
13524.0,680.1800000000001,5,2011-10-30 12:34:00,40
13525.0,628.78,2,2011-11-25 12:01:00,14
13527.0,2287.51,7,2011-11-06 12:04:00,33
13529.0,307.76,2,2011-09-22 09:15:00,78
13531.0,483.8,2,2011-05-18 16:56:00,204
13532.0,210.31,1,2011-11-06 12:25:00,33
13533.0,270.79,3,2011-06-10 11:54:00,182
13536.0,3448.29,7,2011-12-08 16:38:00,0
13538.0,1280.85,7,2011-10-27 16:34:00,42
13539.0,631.34,3,2011-09-15 10:18:00,85
13544.0,291.41,2,2011-10-31 11:57:00,39
13546.0,626.99,3,2011-11-27 14:50:00,11
13548.0,682.41,2,2011-09-04 14:50:00,95
13549.0,918.2,7,2011-11-14 09:20:00,25
13551.0,91.80000000000001,1,2011-01-24 14:46:00,318
13557.0,584.06,2,2011-11-11 15:24:00,27
13558.0,605.06,4,2011-12-04 11:24:00,5
13560.0,174.37,1,2011-12-02 13:11:00,6
13561.0,141.85999999999999,1,2011-05-08 12:39:00,215
13562.0,1799.33,3,2011-09-19 10:51:00,81
13563.0,777.53,2,2011-09-16 14:45:00,83
13564.0,1749.02,3,2011-07-18 14:33:00,143
13565.0,240.22,2,2011-11-20 14:33:00,18
13566.0,874.71,2,2011-10-30 11:59:00,40
13568.0,192.85,1,2011-06-19 14:42:00,172
13569.0,373.75,2,2011-11-22 13:07:00,16
13570.0,239.49,1,2011-04-10 13:36:00,242
13571.0,2092.32,12,2011-11-27 10:47:00,12
13572.0,1384.25,1,2011-05-18 11:59:00,205
13573.0,294.4,2,2011-10-20 14:33:00,49
13575.0,732.0699999999999,5,2011-11-16 13:14:00,22
13577.0,1687.6000000000001,4,2011-11-14 15:19:00,24
13579.0,467.04,2,2011-11-25 08:41:00,14
13581.0,118.0,1,2011-02-03 14:41:00,308
13583.0,781.03,1,2011-07-07 10:40:00,155
13584.0,142.4,1,2011-02-06 12:49:00,306
13587.0,712.4,1,2011-10-07 12:31:00,63
13588.0,2478.95,9,2011-11-24 10:42:00,15
13589.0,379.65,2,2011-11-25 12:10:00,14
13590.0,1981.92,6,2011-11-28 12:54:00,10
13591.0,1117.13,3,2011-10-06 12:26:00,64
13592.0,247.95999999999998,4,2011-11-04 09:49:00,35
13593.0,2037.0800000000002,5,2011-08-23 13:35:00,107
13594.0,396.97,1,2011-10-18 10:19:00,52
13596.0,697.04,2,2011-12-04 12:01:00,5
13598.0,180.17000000000002,1,2011-10-23 14:28:00,46
13600.0,219.52,1,2011-01-31 15:27:00,311
13601.0,693.32,2,2011-10-25 17:31:00,44
13602.0,428.89,1,2011-10-06 11:47:00,64
13603.0,164.34,1,2011-11-13 15:57:00,25
13606.0,280.53999999999996,3,2011-11-10 17:46:00,28
13607.0,678.01,1,2011-10-30 16:17:00,39
13610.0,1131.88,7,2011-11-27 15:38:00,11
13611.0,1171.8,3,2011-09-11 14:51:00,88
13614.0,1610.46,4,2011-11-15 14:47:00,23
13615.0,417.69,1,2011-01-25 08:21:00,318
13617.0,544.18,3,2011-10-30 13:50:00,39
13618.0,177.34,1,2011-06-19 11:09:00,173
13621.0,213.85,1,2011-08-15 08:26:00,116
13623.0,747.78,5,2011-11-09 12:00:00,30
13626.0,257.23,1,2011-04-01 10:05:00,252
13627.0,1638.47,5,2011-10-11 14:20:00,58
13630.0,2031.78,7,2011-12-04 15:16:00,4
13631.0,3070.42,11,2011-09-01 09:57:00,99
13632.0,2121.27,5,2011-11-15 10:51:00,24
13634.0,1575.16,5,2011-11-06 13:40:00,32
13635.0,1071.03,1,2011-10-03 10:55:00,67
13636.0,949.12,5,2011-11-03 10:30:00,36
13637.0,810.5,3,2011-10-18 13:32:00,51
13638.0,122.64,1,2011-11-24 10:38:00,15
13639.0,1033.34,1,2011-09-26 13:36:00,73
13642.0,354.8,1,2011-05-08 12:34:00,215
13643.0,519.44,3,2011-11-08 15:37:00,30
13644.0,2624.26,4,2011-11-23 14:07:00,15
13645.0,252.1,1,2011-08-11 16:11:00,119
13647.0,1678.1200000000001,4,2011-11-30 12:00:00,9
13649.0,346.6,2,2011-03-28 11:51:00,256
13650.0,1836.34,6,2011-11-23 12:22:00,16
13651.0,94.2,2,2011-11-04 14:59:00,34
13652.0,1095.08,3,2011-10-25 08:51:00,45
13654.0,2707.33,6,2011-10-27 16:24:00,42
13655.0,932.97,2,2011-08-17 14:25:00,113
13656.0,379.65,2,2011-06-28 10:31:00,164
13657.0,382.14,2,2011-11-29 12:32:00,10
13658.0,2639.17,5,2011-11-30 10:13:00,9
13659.0,1573.2,2,2011-05-18 12:37:00,205
13662.0,897.76,3,2011-09-15 12:04:00,85
13663.0,189.47,1,2011-06-13 15:44:00,178
13666.0,84.65,3,2011-10-10 15:39:00,59
13667.0,305.02,1,2011-07-13 15:42:00,148
13669.0,218.55,2,2011-10-20 09:32:00,50
13670.0,349.7,1,2011-09-25 15:25:00,74
13672.0,186.39000000000001,2,2011-02-11 13:53:00,300
13673.0,396.92,2,2011-11-21 12:11:00,18
13675.0,486.82000000000005,2,2011-07-11 12:57:00,150
13678.0,232.6,1,2011-07-11 10:14:00,151
13681.0,827.83,4,2011-11-22 11:13:00,17
13682.0,59.5,1,2011-06-05 14:06:00,186
13684.0,67.23,1,2011-02-27 10:13:00,285
13685.0,3119.44,7,2011-12-07 11:41:00,2
13686.0,72.0,1,2011-06-10 09:10:00,182
13689.0,910.0,1,2011-10-07 13:21:00,62
13690.0,172.25,1,2011-10-11 15:03:00,58
13692.0,1488.32,3,2011-11-15 11:17:00,24
13695.0,2504.13,15,2011-11-08 14:26:00,30
13697.0,151.29999999999998,1,2011-11-01 09:14:00,38
13699.0,308.58000000000004,1,2011-07-07 16:51:00,154
13700.0,2265.12,10,2011-11-13 13:00:00,25
13703.0,99.5,1,2011-01-25 13:10:00,317
13704.0,2308.06,9,2011-12-04 15:13:00,4
13705.0,711.86,3,2011-12-02 12:32:00,7
13706.0,330.79,1,2011-02-10 09:21:00,302
13707.0,806.41,2,2011-03-17 18:03:00,266
13708.0,296.88,1,2011-03-13 13:46:00,270
13710.0,180.48,1,2011-11-08 08:16:00,31
13711.0,252.06,2,2011-05-05 10:31:00,218
13712.0,228.84,1,2011-04-07 12:33:00,246
13715.0,1079.34,5,2011-03-03 19:21:00,280
13716.0,138.28,1,2011-03-15 13:49:00,268
13717.0,1445.01,6,2011-11-07 14:13:00,31
13718.0,306.55,2,2011-04-07 13:24:00,245
13719.0,1041.68,5,2011-11-24 15:26:00,14
13720.0,799.9,4,2011-08-15 12:46:00,116
13721.0,524.14,1,2011-11-03 14:05:00,35
13722.0,2375.41,3,2011-07-31 12:44:00,131
13723.0,199.85000000000002,1,2011-05-06 17:04:00,216
13725.0,1980.56,8,2011-10-21 10:03:00,49
13726.0,1079.6599999999999,2,2011-11-01 10:49:00,38
13727.0,333.48,2,2011-11-11 09:46:00,28
13728.0,1016.14,6,2011-11-03 10:49:00,36
13730.0,752.6,2,2011-07-27 08:35:00,135
13731.0,610.59,2,2011-05-04 14:33:00,218
13732.0,491.86,1,2011-11-11 15:49:00,27
13735.0,2885.2400000000002,4,2011-11-15 11:14:00,24
13736.0,731.9,2,2011-12-04 15:19:00,4
13737.0,339.59999999999997,1,2011-05-23 16:32:00,199
13739.0,216.9,1,2011-11-21 13:35:00,17
13740.0,350.75,1,2011-04-13 10:32:00,240
13741.0,668.4300000000001,3,2011-09-29 09:19:00,71
13742.0,3131.02,12,2011-11-23 11:07:00,16
13743.0,1341.6,7,2011-12-07 10:09:00,2
13744.0,1156.36,2,2011-09-05 15:19:00,94
13745.0,300.04,1,2011-06-30 16:43:00,161
13747.0,79.6,1,2010-12-01 10:37:00,373
13748.0,948.25,5,2011-09-05 09:45:00,95
13750.0,1647.26,5,2011-10-17 12:16:00,53
13751.0,296.25,1,2011-02-24 15:56:00,287
13752.0,1186.28,6,2011-08-07 14:16:00,123
13753.0,741.26,1,2011-02-25 12:48:00,287
13754.0,282.59999999999997,2,2011-07-11 11:51:00,151
13755.0,2161.35,9,2011-12-06 12:26:00,3
13758.0,3190.55,7,2011-11-28 11:11:00,11
13759.0,659.4100000000001,2,2011-11-06 14:47:00,32
13760.0,286.79,2,2011-10-16 16:13:00,53
13761.0,1070.65,2,2011-10-20 14:01:00,49
13762.0,306.72,1,2011-05-05 09:15:00,218
13763.0,1714.96,1,2011-10-07 15:13:00,62
13764.0,1521.76,3,2011-09-30 12:03:00,70
13769.0,2796.51,10,2011-12-07 15:08:00,1
13771.0,2634.45,4,2011-10-06 14:18:00,63
13772.0,1132.13,3,2011-11-06 11:43:00,33
13774.0,345.0,1,2011-09-19 12:06:00,81
13778.0,178.7,1,2011-08-28 15:25:00,102
13780.0,360.01,2,2011-12-02 13:49:00,6
13781.0,127.84,1,2011-04-03 12:08:00,250
13782.0,912.0,6,2011-11-27 11:54:00,12
13784.0,2462.79,11,2011-11-30 09:33:00,9
13786.0,230.39999999999998,1,2010-12-07 13:53:00,366
13787.0,309.04,2,2011-09-25 12:06:00,75
13790.0,348.8,1,2011-12-05 15:48:00,3
13791.0,1516.0,2,2011-08-04 11:44:00,127
13792.0,195.55,2,2011-10-04 14:31:00,65
13799.0,688.86,2,2011-08-15 12:07:00,116
13800.0,558.32,1,2011-02-03 12:27:00,309
13801.0,324.8,1,2011-10-04 10:15:00,66
13803.0,277.07,1,2011-03-29 12:57:00,254
13804.0,2635.79,7,2011-11-09 12:32:00,30
13805.0,924.6,2,2011-10-18 14:50:00,51
13806.0,256.38,1,2011-10-07 11:43:00,63
13807.0,112.6,1,2010-12-07 15:48:00,366
13808.0,1747.66,5,2011-12-04 12:18:00,5
13809.0,155.05,1,2011-02-07 13:15:00,304
13810.0,1499.01,3,2011-11-11 08:33:00,28
13811.0,814.5,3,2011-06-09 09:54:00,183
13812.0,539.0,3,2011-10-28 14:27:00,41
13813.0,1366.8600000000001,4,2011-10-31 10:38:00,39
13814.0,1579.12,2,2011-09-08 13:48:00,91
13816.0,571.6700000000001,2,2011-11-16 08:38:00,23
13817.0,382.98,2,2011-11-10 17:49:00,28
13819.0,1140.35,3,2011-02-11 10:38:00,301
13821.0,385.64,2,2011-07-18 09:49:00,144
13822.0,632.0,2,2011-12-04 12:13:00,5
13823.0,957.66,2,2011-11-21 10:22:00,18
13824.0,1698.94,5,2011-11-07 12:41:00,32
13826.0,189.5,1,2011-06-16 13:48:00,175
13827.0,412.05,3,2011-10-13 12:38:00,57
13828.0,209.49,1,2011-11-17 16:02:00,21
13831.0,2202.99,6,2011-11-23 15:41:00,15
13832.0,52.199999999999996,1,2011-11-20 15:36:00,18
13833.0,384.8,1,2011-07-03 13:27:00,158
13835.0,834.57,4,2011-11-14 15:37:00,24
13837.0,271.24,2,2011-05-12 12:10:00,211
13838.0,691.73,4,2011-12-04 11:00:00,5
13841.0,85.0,1,2011-04-01 12:10:00,252
13842.0,3385.62,9,2011-10-12 10:51:00,58
13844.0,361.62,1,2011-11-28 13:21:00,10
13845.0,312.98,1,2011-10-06 08:25:00,64
13846.0,865.0600000000001,3,2011-11-15 12:07:00,24
13848.0,1255.0,3,2011-09-08 12:58:00,91
13849.0,1537.95,2,2011-10-19 10:59:00,51
13850.0,1595.48,1,2011-08-02 14:04:00,128
13851.0,2651.46,3,2011-09-05 12:36:00,95
13853.0,1090.14,1,2011-10-13 14:18:00,56
13856.0,388.5,3,2011-06-24 10:03:00,168
13858.0,216.17,1,2011-10-13 16:17:00,56
13859.0,201.16,1,2011-01-17 16:14:00,325
13860.0,1245.9,5,2011-12-08 12:57:00,0
13862.0,2209.36,8,2011-11-21 16:24:00,17
13863.0,305.78,1,2011-04-06 10:20:00,247
13865.0,501.56,4,2011-10-12 13:31:00,57
13866.0,145.67000000000002,1,2011-09-26 14:54:00,73
13867.0,1015.29,3,2011-11-08 15:48:00,30
13868.0,3192.54,2,2011-12-02 16:32:00,6
13869.0,3104.95,4,2011-08-08 13:53:00,122
13870.0,2770.94,8,2011-12-07 13:23:00,1
13873.0,389.6,3,2011-08-12 10:08:00,119
13874.0,540.45,1,2010-12-16 18:20:00,357
13875.0,1786.79,5,2011-10-17 09:36:00,53
13876.0,122.7,1,2011-10-07 10:22:00,63
13877.0,117.24,1,2011-09-14 15:49:00,85
13878.0,1281.53,1,2011-10-16 12:19:00,54
13880.0,3219.77,13,2011-11-18 13:44:00,20
13882.0,1191.13,5,2011-12-07 11:16:00,2
13883.0,2674.48,5,2011-11-29 10:45:00,10
13884.0,787.6,5,2011-12-02 16:30:00,6
13885.0,506.8,2,2011-06-03 15:07:00,188
13886.0,243.56,1,2011-09-29 13:17:00,70
13887.0,349.55,1,2011-05-19 17:22:00,203
13888.0,605.63,2,2011-08-12 10:13:00,119
13889.0,416.90000000000003,1,2011-09-08 09:13:00,92
13890.0,1883.8100000000002,10,2011-12-08 15:36:00,0
13892.0,632.97,4,2011-11-13 11:50:00,26
13893.0,821.1,1,2011-02-15 11:30:00,297
13894.0,564.62,3,2011-11-16 09:44:00,23
13895.0,2593.07,4,2011-11-11 16:57:00,27
13897.0,311.16,1,2011-10-20 14:30:00,49
13898.0,155.93,1,2011-01-18 10:28:00,325
13899.0,388.52,2,2011-11-23 13:40:00,15
13900.0,740.95,3,2011-06-09 19:26:00,182
13901.0,2867.2,5,2011-09-28 14:48:00,71
13904.0,332.64,2,2011-11-02 13:41:00,36
13908.0,2369.55,4,2011-09-21 11:49:00,79
13911.0,2580.91,9,2011-10-13 15:43:00,56
13914.0,626.45,2,2011-11-28 10:35:00,11
13917.0,272.04,2,2011-10-21 09:56:00,49
13918.0,1212.8400000000001,2,2011-10-21 12:25:00,49
13919.0,384.81,2,2011-10-11 14:24:00,58
13922.0,172.25,1,2010-12-23 10:38:00,351
13923.0,351.13,1,2011-10-17 12:33:00,53
13924.0,1838.8500000000001,6,2011-12-08 09:39:00,1
13925.0,678.25,4,2011-09-08 12:47:00,92
13926.0,223.85000000000002,1,2011-11-16 13:16:00,22
13927.0,348.99,1,2011-09-26 12:00:00,74
13928.0,464.57,4,2011-11-29 10:33:00,10
13929.0,842.65,2,2011-06-23 15:26:00,168
13930.0,337.34,2,2011-10-13 09:45:00,57
13931.0,1237.53,2,2011-09-05 10:12:00,95
13932.0,307.4,1,2011-02-18 12:02:00,294
13933.0,608.7900000000001,2,2011-08-22 14:03:00,108
13934.0,922.1,1,2011-03-21 08:39:00,263
13936.0,376.58,1,2011-06-13 08:47:00,179
13937.0,158.85,1,2011-06-23 16:35:00,168
13938.0,71.66,1,2011-11-04 14:37:00,34
13939.0,568.55,3,2011-11-16 13:33:00,22
13940.0,839.14,4,2011-11-22 15:15:00,16
13946.0,561.5699999999999,3,2011-09-21 13:33:00,78
13947.0,90.6,1,2011-10-05 14:42:00,64
13948.0,102.0,1,2010-12-14 10:18:00,360
13949.0,2427.32,6,2011-12-07 09:35:00,2
13950.0,745.06,4,2011-11-28 14:44:00,10
13951.0,674.45,3,2011-06-16 16:43:00,175
13952.0,3251.071,2,2011-05-06 09:00:00,217
13953.0,3515.68,7,2011-12-02 16:04:00,6
